
[LoadTester] [2026-06-26 23:48:34 / ERROR /         1] BadValue(HP/Coord) | uid=1174 idx=1173 | CREATE_MY x=365480 y=401410 hp=-8401
[LoadTester] [2026-06-26 23:51:49 / ERROR /      2150] BadValue(HP/Coord) | uid=2325 idx=2324 | CREATE_MONSTER id=2188 hp=29691/160
[LoadTester] [2026-06-26 23:51:49 / ERROR /      2151] BadValue(HP/Coord) | uid=1848 idx=1847 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:49 / ERROR /      2152] BadValue(HP/Coord) | uid=1941 idx=1940 | CREATE_MONSTER id=1989 hp=25742/160
[LoadTester] [2026-06-26 23:51:49 / ERROR /      2153] BadValue(HP/Coord) | uid=1941 idx=1940 | CREATE_MONSTER id=1987 hp=13057/160
[LoadTester] [2026-06-26 23:51:49 / ERROR /      2154] BadValue(HP/Coord) | uid=1474 idx=1473 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:49 / ERROR /      2155] BadValue(HP/Coord) | uid=2233 idx=2232 | CREATE_MONSTER id=2188 hp=29691/160
[LoadTester] [2026-06-26 23:51:49 / ERROR /      2156] BadValue(HP/Coord) | uid=2234 idx=2233 | CREATE_MONSTER id=2188 hp=29691/160
[LoadTester] [2026-06-26 23:51:49 / ERROR /      2157] BadValue(HP/Coord) | uid=1474 idx=1473 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:49 / ERROR /      2158] BadValue(HP/Coord) | uid=1478 idx=1477 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:50 / ERROR /      2159] BadValue(HP/Coord) | uid=1438 idx=1437 | CREATE_MONSTER id=1395 hp=3856/160
[LoadTester] [2026-06-26 23:51:50 / ERROR /      2160] BadValue(HP/Coord) | uid=1942 idx=1941 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:50 / ERROR /      2161] BadValue(HP/Coord) | uid=1851 idx=1850 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:50 / ERROR /      2162] BadValue(HP/Coord) | uid=1944 idx=1943 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:50 / ERROR /      2163] BadValue(HP/Coord) | uid=1992 idx=1991 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:50 / ERROR /      2164] BadValue(HP/Coord) | uid=1438 idx=1437 | CREATE_MONSTER id=1395 hp=3856/160
[LoadTester] [2026-06-26 23:51:50 / ERROR /      2165] BadValue(HP/Coord) | uid=1203 idx=1202 | CREATE_MONSTER id=1395 hp=3856/160
[LoadTester] [2026-06-26 23:51:50 / ERROR /      2166] BadValue(HP/Coord) | uid=1436 idx=1435 | CREATE_MONSTER id=1395 hp=3856/160
[LoadTester] [2026-06-26 23:51:50 / ERROR /      2167] BadValue(HP/Coord) | uid=1395 idx=1394 | CREATE_MONSTER id=1395 hp=3856/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2168] BadValue(HP/Coord) | uid=2277 idx=2276 | CREATE_MONSTER id=2188 hp=29691/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2169] BadValue(HP/Coord) | uid=1940 idx=1939 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2170] BadValue(HP/Coord) | uid=2187 idx=2186 | CREATE_MONSTER id=2188 hp=29691/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2171] BadValue(HP/Coord) | uid=1353 idx=1352 | CREATE_MONSTER id=1395 hp=3856/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2172] BadValue(HP/Coord) | uid=2039 idx=2038 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2173] BadValue(HP/Coord) | uid=1940 idx=1939 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2174] BadValue(HP/Coord) | uid=1353 idx=1352 | CREATE_MONSTER id=1395 hp=3856/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2175] BadValue(HP/Coord) | uid=1989 idx=1988 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2176] SpawnTimeout | uid=569 idx=568 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2177] SpawnTimeout | uid=570 idx=569 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2178] BadValue(HP/Coord) | uid=1350 idx=1349 | CREATE_MONSTER id=1395 hp=3856/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2179] SpawnTimeout | uid=571 idx=570 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2180] BadValue(HP/Coord) | uid=1989 idx=1988 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2181] SpawnTimeout | uid=572 idx=571 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2182] SpawnTimeout | uid=573 idx=572 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2183] SpawnTimeout | uid=574 idx=573 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2184] SpawnTimeout | uid=575 idx=574 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2185] SpawnTimeout | uid=576 idx=575 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2186] SpawnTimeout | uid=577 idx=576 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2187] BadValue(HP/Coord) | uid=1851 idx=1850 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2188] SpawnTimeout | uid=578 idx=577 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2189] BadValue(HP/Coord) | uid=1203 idx=1202 | CREATE_MONSTER id=1395 hp=3856/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2190] SpawnTimeout | uid=579 idx=578 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2191] BadValue(HP/Coord) | uid=1851 idx=1850 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:51 / ERROR /      2192] SpawnTimeout | uid=580 idx=579 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2193] SpawnTimeout | uid=581 idx=580 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2194] BadValue(HP/Coord) | uid=1353 idx=1352 | CREATE_MONSTER id=1395 hp=3856/160
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2195] SpawnTimeout | uid=582 idx=581 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2196] SpawnTimeout | uid=583 idx=582 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2197] SpawnTimeout | uid=584 idx=583 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2198] SpawnTimeout | uid=585 idx=584 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2199] SpawnTimeout | uid=586 idx=585 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2200] SpawnTimeout | uid=587 idx=586 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2201] SpawnTimeout | uid=588 idx=587 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2202] SpawnTimeout | uid=589 idx=588 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2203] SpawnTimeout | uid=590 idx=589 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2204] SpawnTimeout | uid=591 idx=590 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2205] SpawnTimeout | uid=592 idx=591 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2206] SpawnTimeout | uid=593 idx=592 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2207] BadValue(HP/Coord) | uid=1940 idx=1939 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2208] SpawnTimeout | uid=594 idx=593 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2209] BadValue(HP/Coord) | uid=1848 idx=1847 | CREATE_MONSTER id=1989 hp=25742/160
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2210] SpawnTimeout | uid=595 idx=594 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2211] BadValue(HP/Coord) | uid=1848 idx=1847 | CREATE_MONSTER id=1987 hp=13018/160
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2212] SpawnTimeout | uid=596 idx=595 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2213] SpawnTimeout | uid=597 idx=596 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2214] BadValue(HP/Coord) | uid=1397 idx=1396 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2215] BadValue(HP/Coord) | uid=1942 idx=1941 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2216] BadValue(HP/Coord) | uid=1854 idx=1853 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2217] BadValue(HP/Coord) | uid=1397 idx=1396 | CREATE_MONSTER id=1395 hp=3856/160
[LoadTester] [2026-06-26 23:51:52 / ERROR /      2218] BadValue(HP/Coord) | uid=1437 idx=1436 | CREATE_MONSTER id=1395 hp=3856/160
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2219] BadValue(HP/Coord) | uid=2041 idx=2040 | CREATE_MONSTER id=1989 hp=25742/160
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2220] BadValue(HP/Coord) | uid=2041 idx=2040 | CREATE_MONSTER id=1987 hp=12979/160
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2221] BadValue(HP/Coord) | uid=1854 idx=1853 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2222] BadValue(HP/Coord) | uid=1942 idx=1941 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2223] BadValue(HP/Coord) | uid=1353 idx=1352 | CREATE_MONSTER id=1395 hp=3856/160
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2224] SpawnTimeout | uid=598 idx=597 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2225] SpawnTimeout | uid=599 idx=598 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2226] SpawnTimeout | uid=600 idx=599 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2227] SpawnTimeout | uid=601 idx=600 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2228] SpawnTimeout | uid=602 idx=601 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2229] SpawnTimeout | uid=603 idx=602 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2230] BadValue(HP/Coord) | uid=1944 idx=1943 | CREATE_MONSTER id=1989 hp=25742/160
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2231] SpawnTimeout | uid=604 idx=603 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2232] SpawnTimeout | uid=605 idx=604 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2233] BadValue(HP/Coord) | uid=1944 idx=1943 | CREATE_MONSTER id=1989 hp=25742/160
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2234] SpawnTimeout | uid=606 idx=605 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2235] SpawnTimeout | uid=607 idx=606 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2236] SpawnTimeout | uid=608 idx=607 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2237] SpawnTimeout | uid=609 idx=608 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2238] SpawnTimeout | uid=610 idx=609 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2239] BadValue(HP/Coord) | uid=1436 idx=1435 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2240] SpawnTimeout | uid=611 idx=610 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2241] SpawnTimeout | uid=612 idx=611 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2242] SpawnTimeout | uid=613 idx=612 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:53 / ERROR /      2243] SpawnTimeout | uid=614 idx=613 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2244] SpawnTimeout | uid=615 idx=614 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2245] SpawnTimeout | uid=616 idx=615 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2246] SpawnTimeout | uid=617 idx=616 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2247] SpawnTimeout | uid=618 idx=617 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2248] SpawnTimeout | uid=619 idx=618 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2249] SpawnTimeout | uid=620 idx=619 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2250] SpawnTimeout | uid=621 idx=620 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2251] SpawnTimeout | uid=622 idx=621 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2252] SpawnTimeout | uid=623 idx=622 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2253] SpawnTimeout | uid=624 idx=623 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2254] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2255] BadValue(HP/Coord) | uid=1552 idx=1551 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2256] SpawnTimeout | uid=625 idx=624 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2257] BadValue(HP/Coord) | uid=1552 idx=1551 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2258] BadValue(HP/Coord) | uid=1898 idx=1897 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2259] BadValue(HP/Coord) | uid=2041 idx=2040 | CREATE_MONSTER id=1987 hp=12979/160
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2260] BadValue(HP/Coord) | uid=1898 idx=1897 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2261] BadValue(HP/Coord) | uid=2040 idx=2039 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2262] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2263] BadValue(HP/Coord) | uid=2041 idx=2040 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2264] BadValue(HP/Coord) | uid=2039 idx=2038 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:54 / ERROR /      2265] BadValue(HP/Coord) | uid=1437 idx=1436 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:55 / ERROR /      2266] BadValue(HP/Coord) | uid=1395 idx=1394 | CREATE_MONSTER id=1395 hp=3813/160
[LoadTester] [2026-06-26 23:51:55 / ERROR /      2267] BadValue(HP/Coord) | uid=1938 idx=1937 | CREATE_MONSTER id=1987 hp=12979/160
[LoadTester] [2026-06-26 23:51:55 / ERROR /      2268] BadValue(HP/Coord) | uid=1395 idx=1394 | CREATE_MONSTER id=1395 hp=3813/160
[LoadTester] [2026-06-26 23:51:56 / ERROR /      2269] BadValue(HP/Coord) | uid=1397 idx=1396 | CREATE_MONSTER id=1395 hp=3813/160
[LoadTester] [2026-06-26 23:51:56 / ERROR /      2270] BadValue(HP/Coord) | uid=1944 idx=1943 | CREATE_MONSTER id=1989 hp=25742/160
[LoadTester] [2026-06-26 23:51:56 / ERROR /      2271] BadValue(HP/Coord) | uid=2041 idx=2040 | CREATE_MONSTER id=1987 hp=12979/160
[LoadTester] [2026-06-26 23:51:56 / ERROR /      2272] BadValue(HP/Coord) | uid=2142 idx=2141 | CREATE_MONSTER id=2188 hp=29691/160
[LoadTester] [2026-06-26 23:51:56 / ERROR /      2273] BadValue(HP/Coord) | uid=1944 idx=1943 | CREATE_MONSTER id=1989 hp=25742/160
[LoadTester] [2026-06-26 23:51:56 / ERROR /      2274] BadValue(HP/Coord) | uid=2041 idx=2040 | CREATE_MONSTER id=1987 hp=12979/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2275] BadValue(HP/Coord) | uid=1988 idx=1987 | CREATE_MONSTER id=1989 hp=25742/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2276] BadValue(HP/Coord) | uid=2280 idx=2279 | CREATE_MONSTER id=2188 hp=29691/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2277] BadValue(HP/Coord) | uid=1514 idx=1513 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2278] BadValue(HP/Coord) | uid=1848 idx=1847 | CREATE_MONSTER id=1989 hp=25723/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2279] BadValue(HP/Coord) | uid=1848 idx=1847 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2280] BadValue(HP/Coord) | uid=1848 idx=1847 | CREATE_MONSTER id=1987 hp=12979/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2281] BadValue(HP/Coord) | uid=1515 idx=1514 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2282] BadValue(HP/Coord) | uid=1941 idx=1940 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2283] BadValue(HP/Coord) | uid=2142 idx=2141 | CREATE_MONSTER id=2188 hp=29691/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2284] BadValue(HP/Coord) | uid=2091 idx=2090 | CREATE_MONSTER id=2188 hp=29691/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2285] BadValue(HP/Coord) | uid=1515 idx=1514 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2286] BadValue(HP/Coord) | uid=2280 idx=2279 | CREATE_MONSTER id=2188 hp=29691/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2287] BadValue(HP/Coord) | uid=1436 idx=1435 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2288] BadValue(HP/Coord) | uid=1435 idx=1434 | CREATE_MONSTER id=1395 hp=3813/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2289] BadValue(HP/Coord) | uid=1894 idx=1893 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2290] BadValue(HP/Coord) | uid=1848 idx=1847 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2291] BadValue(HP/Coord) | uid=1849 idx=1848 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2292] BadValue(HP/Coord) | uid=1435 idx=1434 | CREATE_MONSTER id=1395 hp=3813/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2293] BadValue(HP/Coord) | uid=1990 idx=1989 | CREATE_MONSTER id=1989 hp=25723/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2294] BadValue(HP/Coord) | uid=1938 idx=1937 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2295] BadValue(HP/Coord) | uid=1990 idx=1989 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:57 / ERROR /      2296] BadValue(HP/Coord) | uid=2090 idx=2089 | CREATE_MONSTER id=2188 hp=29691/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2297] BadValue(HP/Coord) | uid=1891 idx=1890 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2298] BadValue(HP/Coord) | uid=2090 idx=2089 | CREATE_MONSTER id=2188 hp=29691/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2299] BadValue(HP/Coord) | uid=1990 idx=1989 | CREATE_MONSTER id=1989 hp=25723/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2300] BadValue(HP/Coord) | uid=1990 idx=1989 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2301] BadValue(HP/Coord) | uid=1304 idx=1303 | CREATE_MONSTER id=1395 hp=3813/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2302] BadValue(HP/Coord) | uid=1254 idx=1253 | CREATE_MONSTER id=1395 hp=3813/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2303] BadValue(HP/Coord) | uid=1203 idx=1202 | CREATE_MONSTER id=1395 hp=3813/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2304] BadValue(HP/Coord) | uid=1894 idx=1893 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2305] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2306] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2307] BadValue(HP/Coord) | uid=1891 idx=1890 | CREATE_MONSTER id=1987 hp=12979/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2308] BadValue(HP/Coord) | uid=1891 idx=1890 | CREATE_MONSTER id=1988 hp=13094/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2309] BadValue(HP/Coord) | uid=1436 idx=1435 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2310] BadValue(HP/Coord) | uid=1512 idx=1511 | CREATE_MONSTER id=1474 hp=3697/160
[LoadTester] [2026-06-26 23:51:58 / ERROR /      2311] BadValue(HP/Coord) | uid=2039 idx=2038 | CREATE_MONSTER id=1989 hp=25723/160
[LoadTester] [2026-06-26 23:51:59 / ERROR /      2312] BadValue(HP/Coord) | uid=2039 idx=2038 | CREATE_MONSTER id=1989 hp=25723/160
[LoadTester] [2026-06-26 23:51:59 / ERROR /      2313] BadValue(HP/Coord) | uid=1807 idx=1806 | CREATE_MONSTER id=1893 hp=13110/160
[LoadTester] [2026-06-26 23:51:59 / ERROR /      2314] BadValue(HP/Coord) | uid=1807 idx=1806 | CREATE_MONSTER id=1893 hp=13110/160
